TumoID,BirthDate,Classification,Status,StudentSchedule,AttendingSince,RetentionByMonths,RetentionGrouped,Age,Present,PresenceRatio
2.4042E+11,23-Nov-10,M,Active,Sunday 11:30,6-Jun-24,13,1 - 1.5 Year,14,76,84
2.40421E+11,2-Mar-11,U,Active,Thursday 19:30,6-Jun-24,13,1 - 1.5 Year,14,81,81
2.40421E+11,5-Feb-12,T,Active,Sunday 17:30,7-May-24,14,1 - 1.5 Year,13,49,65
2.40421E+11,9-Jan-11,U,Active,Saturday 13:30,5-Jun-24,13,1 - 1.5 Year,14,86,89
2.40421E+11,24-Oct-11,U,Active,Saturday 13:30,8-Jun-24,13,1 - 1.5 Year,13,60,75
2.40421E+11,18-Apr-12,T,Suspended,Thursday 15:30,6-Jun-24,13,1 - 1.5 Year,13,63,80
2.30327E+11,21-Jan-11,M,Active,Friday 17:30,12-Oct-23,21,1.5 - 2 Year,14,120,81
2.40421E+11,22-Aug-11,T,Freeze,Saturday 15:30,4-Jun-24,13,1 - 1.5 Year,13,21,34
2.50125E+11,29-Dec-10,T,Active,Thursday 17:30,13-Mar-25,4,0.1 - 0.5 Year,14,23,85
1903190003,1-Feb-07,M,Preclosed,Sunday 15:30,1-May-19,74,3+ Year,18,206,57
2.20825E+11,8-May-10,U,Active,Friday 15:30,17-Jan-23,30,2.5 - 3 Year,15,122,74
2.10713E+11,14-Jun-09,O,Freeze,Saturday 19:30,20-Oct-21,45,3+ Year,16,175,77
2.40108E+11,15-May-10,U,Active,Monday 17:30,11-Mar-24,16,1 - 1.5 Year,15,68,76
2.40422E+11,20-Apr-12,U,Active,Friday 19:30,3-Jun-24,13,1 - 1.5 Year,13,66,86
2.40422E+11,24-Mar-12,U,Active,Thursday 15:30,6-Jun-24,13,1 - 1.5 Year,13,65,80
2.40422E+11,21-Sep-11,T,Active,Monday 17:30,6-May-24,14,1 - 1.5 Year,13,61,82
2.40423E+11,6-Apr-12,M,Active,Wednesday 19:30,8-May-24,14,1 - 1.5 Year,13,74,89
2.40107E+11,19-Oct-11,M,Active,Thursday 15:30,14-Mar-24,16,1 - 1.5 Year,13,98,97
2.30323E+11,11-Dec-10,M,Active,Monday 15:30,12-Oct-23,21,1.5 - 2 Year,14,91,76
2.2062E+11,4-May-10,U,Active,Saturday 13:30,19-Jan-23,30,2.5 - 3 Year,15,83,55
2.1101E+11,16-Sep-09,O,Active,Wednesday 15:30,16-Nov-21,44,3+ Year,15,197,73
2.10416E+11,19-Dec-08,O,Active,Sunday 11:30,8-May-21,50,3+ Year,16,245,90
2.00909E+11,11-Oct-07,O,Suspended,Saturday 19:30,8-Feb-21,53,3+ Year,17,158,71
2.40423E+11,22-Jul-10,U,Active,Saturday 13:30,11-May-24,14,1 - 1.5 Year,15,58,84
2.40423E+11,10-Apr-12,U,Freeze,Sunday 17:30,4-Jun-24,13,1 - 1.5 Year,13,46,64
2.40423E+11,18-Jan-11,T,Freeze,Saturday 11:30,6-Jun-24,13,1 - 1.5 Year,14,73,76
2002030020,19-Jul-07,O,Active,Tuesday 19:30,2-Feb-21,53,3+ Year,18,254,84
2.40423E+11,25-Jan-12,U,Active,Saturday 13:30,6-Jun-24,13,1 - 1.5 Year,13,64,87
2.40423E+11,16-Apr-12,U,Active,Friday 19:30,3-Jun-24,13,1 - 1.5 Year,13,65,92
2.40423E+11,31-Jul-11,U,Active,Friday 19:30,3-Jun-24,13,1 - 1.5 Year,14,68,94
2.00909E+11,17-Feb-08,U,Active,Saturday 11:30,25-Jan-21,54,3+ Year,17,175,79
2.1113E+11,20-Oct-09,M,Freeze,Sunday 09:30,7-Dec-21,43,3+ Year,15,146,76
2.40423E+11,25-Feb-12,T,Freeze,Saturday 13:30,8-Jun-24,13,1 - 1.5 Year,13,46,69
2.40423E+11,30-Aug-11,T,Active,Saturday 09:30,6-Jun-24,13,1 - 1.5 Year,13,57,87
2.40423E+11,28-Jan-12,M,Active,Thursday 15:30,6-Jun-24,13,1 - 1.5 Year,13,72,83
2.40423E+11,10-Jan-11,U,Active,Saturday 19:30,8-May-24,14,1 - 1.5 Year,14,72,86
2.40423E+11,10-Oct-10,U,Active,Saturday 17:30,8-May-24,14,1 - 1.5 Year,14,78,91
2.40423E+11,4-Dec-10,T,Freeze,Wednesday 17:30,6-Nov-24,8,0.5 - 1 Year,14,27,56
2.40424E+11,20-Apr-12,U,Active,Sunday 11:30,6-Jun-24,13,1 - 1.5 Year,13,57,78
2.40424E+11,12-Jan-12,U,Active,Friday 19:30,3-Jun-24,13,1 - 1.5 Year,13,64,90
2.10417E+11,23-Jun-08,O,Freeze,Friday 15:30,2-May-21,50,3+ Year,17,192,75
2.40424E+11,24-Apr-12,U,Active,Saturday 19:30,8-May-24,14,1 - 1.5 Year,13,69,86
2.50125E+11,14-Aug-12,T,Active,Sunday 15:30,11-Feb-25,5,0.1 - 0.5 Year,12,29,90
2.11013E+11,14-Dec-08,O,Active,Thursday 15:30,25-Nov-21,44,3+ Year,16,217,85
2.20825E+11,20-Aug-10,T,Active,Sunday 09:30,17-Jan-23,30,2.5 - 3 Year,14,138,93
2.40424E+11,1-Aug-10,T,Preclosed,Sunday 15:30,7-May-24,14,1 - 1.5 Year,15,26,40
2.40425E+11,18-Apr-12,U,Active,Friday 19:30,6-May-24,14,1 - 1.5 Year,13,70,79
2.40425E+11,30-Aug-11,U,Active,Sunday 13:30,6-Jun-24,13,1 - 1.5 Year,13,59,80
2.40425E+11,1-Apr-12,U,Freeze,Thursday 15:30,6-Jun-24,13,1 - 1.5 Year,13,56,73
2.40425E+11,2-Apr-10,U,Freeze,Saturday 09:30,6-Jun-24,13,1 - 1.5 Year,15,68,80
2.40425E+11,7-Jan-10,U,Active,Saturday 15:30,8-May-24,14,1 - 1.5 Year,15,57,73
2.40425E+11,14-Apr-12,U,Active,Sunday 13:30,6-Jun-24,13,1 - 1.5 Year,13,67,93
2.40425E+11,8-Apr-12,U,Active,Saturday 15:30,4-Jun-24,13,1 - 1.5 Year,13,69,92
2.40425E+11,13-Dec-11,U,Active,Sunday 11:30,12-May-24,14,1 - 1.5 Year,13,68,70
2.20622E+11,7-Jun-10,O,Freeze,Monday 15:30,17-Jan-23,30,2.5 - 3 Year,15,179,82
2.40425E+11,17-Jun-09,U,Active,Friday 19:30,3-Jun-24,13,1 - 1.5 Year,16,62,84
2.40425E+11,23-Mar-12,U,Freeze,Friday 15:30,29-Apr-24,15,1 - 1.5 Year,13,77,85
2.40425E+11,6-Feb-08,U,Active,Monday 19:30,3-Jun-24,13,1 - 1.5 Year,17,67,79
2.30327E+11,26-May-10,T,Freeze,Tuesday 19:30,10-Oct-23,21,1.5 - 2 Year,15,67,67
2.20825E+11,15-Apr-09,M,Active,Friday 19:30,18-Jan-23,30,2.5 - 3 Year,16,92,60
2.40426E+11,11-Apr-12,U,Active,Saturday 15:30,8-May-24,14,1 - 1.5 Year,13,55,72
2.40107E+11,2-Dec-11,U,Active,Tuesday 17:30,9-Apr-24,15,1 - 1.5 Year,13,71,85
2.40426E+11,30-Jul-10,T,Suspended,Sunday 11:30,12-Sep-24,10,0.5 - 1 Year,15,36,73
2.40426E+11,18-Jan-12,U,Active,Friday 17:30,6-May-24,14,1 - 1.5 Year,13,69,87
2.40427E+11,11-Nov-09,T,Freeze,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,15,15,34
2.40427E+11,14-Jun-11,T,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,14,61,91
2.40427E+11,3-Apr-12,U,Active,Monday 15:30,9-Sep-24,10,0.5 - 1 Year,13,53,80
2.40427E+11,2-Apr-12,T,Active,Tuesday 19:30,10-Sep-24,10,0.5 - 1 Year,13,56,91
2.40427E+11,5-Dec-11,T,Active,Saturday 09:30,10-Sep-24,10,0.5 - 1 Year,13,42,72
2.40427E+11,10-Nov-11,U,Suspended,Wednesday 15:30,11-Sep-24,10,0.5 - 1 Year,13,50,80
2.30327E+11,5-Feb-11,M,Active,Saturday 17:30,11-Oct-23,21,1.5 - 2 Year,14,89,71
2.40427E+11,14-Apr-12,U,Active,Tuesday 17:30,10-Sep-24,10,0.5 - 1 Year,13,55,84
2.50124E+11,5-Jan-12,T,Active,Sunday 11:30,13-Feb-25,5,0.1 - 0.5 Year,13,29,87
2.20622E+11,14-Jun-10,U,Active,Saturday 17:30,15-Nov-22,32,2.5 - 3 Year,15,124,84
2.01113E+11,26-Jun-08,M,Active,Saturday 09:30,25-Jan-21,54,3+ Year,17,145,50
2.20306E+11,12-Dec-09,M,Active,Sunday 15:30,20-Sep-22,34,2.5 - 3 Year,15,146,86
2.20306E+11,1-Feb-10,O,Active,Monday 19:30,19-Sep-22,34,2.5 - 3 Year,15,176,90
2.40428E+11,16-Apr-12,U,Active,Sunday 11:30,12-Sep-24,10,0.5 - 1 Year,13,53,84
2.40428E+11,22-Mar-11,U,Active,Monday 19:30,6-May-24,14,1 - 1.5 Year,14,59,80
2.40428E+11,26-Apr-12,U,Active,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,13,67,91
2.40428E+11,18-Jul-11,U,Active,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,14,43,68
2.40428E+11,15-Nov-11,U,Active,Sunday 13:30,6-Jun-24,13,1 - 1.5 Year,13,68,85
2.40428E+11,27-Apr-12,U,Freeze,Friday 17:30,9-Sep-24,10,0.5 - 1 Year,13,42,71
2.40428E+11,14-May-10,T,Active,Tuesday 17:30,3-Jun-24,13,1 - 1.5 Year,15,31,48
2.40428E+11,24-Dec-11,M,Active,Wednesday 15:30,7-May-24,14,1 - 1.5 Year,13,84,88
2.40428E+11,10-Apr-12,U,Suspended,Wednesday 15:30,11-Sep-24,10,0.5 - 1 Year,13,48,82
2.40107E+11,18-Nov-10,U,Active,Saturday 11:30,13-Apr-24,15,1 - 1.5 Year,14,73,93
2.30323E+11,20-Nov-08,O,Active,Tuesday 19:30,10-Oct-23,21,1.5 - 2 Year,16,114,86
2.40428E+11,30-Jul-10,U,Active,Sunday 17:30,7-May-24,14,1 - 1.5 Year,15,69,85
2.40428E+11,23-Apr-12,T,Active,Friday 19:30,9-Sep-24,10,0.5 - 1 Year,13,37,69
2.40428E+11,6-Jan-10,U,Active,Wednesday 15:30,11-Sep-24,10,0.5 - 1 Year,15,61,91
2.40428E+11,1-Mar-12,T,Freeze,Sunday 17:30,4-Jun-24,13,1 - 1.5 Year,13,28,45
2.40429E+11,11-Apr-11,U,Active,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,14,63,92
2.40429E+11,15-Feb-12,M,Active,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,13,56,76
2.30327E+11,20-Mar-11,U,Active,Saturday 09:30,10-Oct-23,21,1.5 - 2 Year,14,90,81
2.40429E+11,23-Dec-11,T,Suspended,Saturday 13:30,14-Sep-24,10,0.5 - 1 Year,13,37,77
2.40429E+11,10-Jan-09,T,Active,Sunday 11:30,8-Jun-24,13,1 - 1.5 Year,16,59,84
2.40429E+11,23-Apr-12,T,Active,Friday 17:30,9-Sep-24,10,0.5 - 1 Year,13,58,87
2.40429E+11,29-Feb-12,U,Active,Saturday 15:30,5-Jun-24,13,1 - 1.5 Year,13,74,81
2.40429E+11,26-Feb-11,U,Active,Wednesday 19:30,8-May-24,14,1 - 1.5 Year,14,73,94
2.40429E+11,16-Oct-11,U,Suspended,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,13,46,79
2.40429E+11,7-Sep-11,T,Active,Monday 15:30,9-Sep-24,10,0.5 - 1 Year,13,30,55
2.30327E+11,18-Mar-11,T,Active,Friday 15:30,12-Oct-23,21,1.5 - 2 Year,14,86,77
2.10507E+11,23-Apr-09,M,Active,Saturday 13:30,30-May-21,50,3+ Year,16,163,64
2.40429E+11,24-Apr-12,T,Active,Friday 17:30,9-Sep-24,10,0.5 - 1 Year,13,48,77
2.4043E+11,15-Nov-11,U,Active,Saturday 11:30,11-May-24,14,1 - 1.5 Year,13,68,94
2.11013E+11,12-Sep-09,M,Active,Monday 19:30,25-Nov-21,44,3+ Year,15,173,80
2.4043E+11,25-Dec-09,U,Active,Wednesday 15:30,11-Sep-24,10,0.5 - 1 Year,15,80,90
2.4043E+11,26-Sep-11,U,Suspended,Monday 17:30,9-Sep-24,10,0.5 - 1 Year,13,48,80
2.40501E+11,13-Apr-12,U,Active,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,13,39,54
2.50124E+11,22-Jan-13,T,Active,Thursday 15:30,13-Mar-25,4,0.1 - 0.5 Year,12,18,60
2.20622E+11,12-Jan-10,U,Active,Sunday 11:30,19-Jan-23,30,2.5 - 3 Year,15,112,74
2.11201E+11,3-Apr-09,M,Active,Saturday 15:30,11-Dec-21,43,3+ Year,16,164,87
2.40501E+11,21-Jan-12,T,Active,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,13,34,68
2.40501E+11,18-Oct-11,U,Freeze,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,13,36,69
2.40502E+11,24-Mar-12,U,Active,Saturday 15:30,14-Sep-24,10,0.5 - 1 Year,13,46,79
2.40502E+11,31-Mar-12,U,Active,Sunday 11:30,12-Sep-24,10,0.5 - 1 Year,13,62,72
2.40502E+11,29-Apr-10,U,Suspended,Thursday 17:30,6-Jun-24,13,1 - 1.5 Year,15,53,69
2.30328E+11,24-Sep-10,O,Active,Tuesday 15:30,10-Oct-23,21,1.5 - 2 Year,14,152,96
2.40502E+11,23-Nov-11,U,Suspended,Friday 15:30,9-Sep-24,10,0.5 - 1 Year,13,45,76
2.40502E+11,30-Sep-10,T,Active,Wednesday 17:30,11-Sep-24,10,0.5 - 1 Year,14,49,83
2.40502E+11,23-Feb-09,T,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,16,35,76
2.30328E+11,18-Mar-11,M,Active,Saturday 15:30,11-Oct-23,21,1.5 - 2 Year,14,98,77
2.20825E+11,15-Aug-10,M,Suspended,Thursday 19:30,18-Jan-23,30,2.5 - 3 Year,14,91,67
2.40502E+11,18-Aug-11,T,Freeze,Monday 15:30,9-Sep-24,10,0.5 - 1 Year,13,45,77
2.40502E+11,15-Oct-11,U,Active,Friday 17:30,9-Sep-24,10,0.5 - 1 Year,13,61,95
2.40502E+11,15-Oct-11,U,Active,Friday 17:30,9-Sep-24,10,0.5 - 1 Year,13,58,95
2.40107E+11,22-Dec-11,T,Freeze,Saturday 15:30,5-Jun-24,13,1 - 1.5 Year,13,54,71
2.40502E+11,10-Oct-11,T,Suspended,Sunday 17:30,8-Oct-24,9,0.5 - 1 Year,13,34,64
2.40503E+11,27-Mar-10,U,Active,Saturday 13:30,14-Sep-24,10,0.5 - 1 Year,15,48,80
2.40503E+11,29-Apr-12,T,Active,Saturday 13:30,14-Sep-24,10,0.5 - 1 Year,13,43,89
2.40503E+11,2-Feb-12,U,Active,Friday 15:30,9-Sep-24,10,0.5 - 1 Year,13,49,89
2.40107E+11,4-Feb-11,M,Active,Sunday 11:30,11-Apr-24,15,1 - 1.5 Year,14,84,91
2.30323E+11,30-Jun-10,M,Active,Friday 15:30,9-Oct-23,21,1.5 - 2 Year,15,111,81
2.20622E+11,10-Jun-10,U,Active,Monday 19:30,16-Nov-22,32,2.5 - 3 Year,15,104,65
2.40503E+11,15-Jun-11,T,Active,Monday 19:30,3-Jun-24,13,1 - 1.5 Year,14,42,63
2.50123E+11,16-Jan-13,T,Suspended,Thursday 19:30,13-Feb-25,5,0.1 - 0.5 Year,12,21,70
2.30328E+11,13-Mar-11,M,Active,Saturday 17:30,11-Oct-23,21,1.5 - 2 Year,14,101,84
2.20825E+11,15-Jul-10,M,Active,Tuesday 15:30,14-Nov-22,32,2.5 - 3 Year,15,160,84
2.10713E+11,30-Jan-08,U,Suspended,Thursday 17:30,22-Oct-21,45,3+ Year,17,160,79
2.40504E+11,3-Jul-11,M,Active,Sunday 15:30,4-Jun-24,13,1 - 1.5 Year,14,85,93
2.40504E+11,5-Feb-12,T,Suspended,Friday 15:30,9-Sep-24,10,0.5 - 1 Year,13,44,86
2.40504E+11,10-Feb-12,T,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,13,47,92
2.40504E+11,11-Apr-12,U,Suspended,Saturday 15:30,9-Oct-24,9,0.5 - 1 Year,13,50,84
2.40504E+11,29-Oct-10,T,Active,Monday 19:30,7-Oct-24,9,0.5 - 1 Year,14,36,73
2.40504E+11,8-Feb-12,U,Active,Sunday 15:30,10-Sep-24,10,0.5 - 1 Year,13,60,83
2.40504E+11,12-Jan-11,T,Active,Saturday 13:30,14-Sep-24,10,0.5 - 1 Year,14,51,94
2.40505E+11,13-Apr-12,U,Active,Tuesday 17:30,10-Sep-24,10,0.5 - 1 Year,13,67,95
2.40505E+11,12-Apr-12,U,Active,Friday 17:30,9-Sep-24,10,0.5 - 1 Year,13,52,91
2.40505E+11,31-Aug-11,T,Active,Monday 17:30,7-Nov-24,8,0.5 - 1 Year,13,27,45
2.40505E+11,6-Oct-10,U,Active,Friday 19:30,3-Jun-24,13,1 - 1.5 Year,14,63,86
2.40505E+11,2-Mar-11,M,Active,Sunday 17:30,4-Jun-24,13,1 - 1.5 Year,14,68,89
2.40505E+11,2-Apr-12,T,Active,Saturday 17:30,9-Oct-24,9,0.5 - 1 Year,13,51,92
2.40505E+11,13-Mar-11,U,Active,Wednesday 15:30,11-Sep-24,10,0.5 - 1 Year,14,55,93
2.30328E+11,9-Jun-05,O,Active,Saturday 11:30,14-Oct-23,21,1.5 - 2 Year,20,114,76
2.40505E+11,17-Sep-12,T,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,12,44,83
2.40505E+11,12-Nov-11,T,Preclosed,Wednesday 17:30,11-Sep-24,10,0.5 - 1 Year,13,16,34
2.40107E+11,23-Aug-11,M,Active,Thursday 15:30,12-Mar-24,16,1 - 1.5 Year,13,83,86
2.10417E+11,23-Feb-09,M,Freeze,Friday 19:30,2-May-21,50,3+ Year,16,201,85
2.11201E+11,19-Nov-09,M,Freeze,Sunday 17:30,13-Dec-21,43,3+ Year,15,146,71
2.40506E+11,6-May-12,T,Active,Saturday 11:30,7-Dec-24,7,0.5 - 1 Year,13,29,78
2.40506E+11,11-Nov-11,U,Freeze,Friday 19:30,7-Oct-24,9,0.5 - 1 Year,13,39,76
2.40506E+11,1-May-12,T,Active,Wednesday 17:30,8-Oct-24,9,0.5 - 1 Year,13,44,83
2.40506E+11,3-May-12,U,Suspended,Monday 19:30,9-Sep-24,10,0.5 - 1 Year,13,53,81
2.40106E+11,7-Dec-11,T,Suspended,Saturday 17:30,10-Apr-24,15,1 - 1.5 Year,13,44,63
2.30323E+11,12-Jan-11,T,Active,Wednesday 15:30,9-Oct-23,21,1.5 - 2 Year,14,70,66
2.40506E+11,26-Jan-12,M,Active,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,13,79,87
2.40506E+11,21-Apr-12,U,Active,Monday 17:30,9-Sep-24,10,0.5 - 1 Year,13,49,83
2.11014E+11,22-Jul-09,M,Active,Thursday 15:30,2-Dec-21,43,3+ Year,16,157,78
2.40507E+11,3-Sep-10,U,Active,Tuesday 17:30,10-Sep-24,10,0.5 - 1 Year,14,74,93
2.50123E+11,23-Jan-13,U,Active,Friday 15:30,10-Feb-25,5,0.1 - 0.5 Year,12,59,100
2.20623E+11,22-Jun-10,U,Active,Friday 15:30,14-Nov-22,32,2.5 - 3 Year,15,125,78
2.20826E+11,13-Aug-10,M,Active,Friday 19:30,18-Jan-23,30,2.5 - 3 Year,14,132,88
2.40507E+11,5-May-12,U,Active,Saturday 09:30,10-Sep-24,10,0.5 - 1 Year,13,46,80
2.40507E+11,7-May-12,U,Active,Tuesday 19:30,4-Jun-24,13,1 - 1.5 Year,13,56,67
2.40507E+11,29-Jul-08,T,Suspended,Friday 17:30,10-Oct-24,9,0.5 - 1 Year,17,31,53
2.40507E+11,13-May-08,M,Freeze,Wednesday 19:30,11-Sep-24,10,0.5 - 1 Year,17,56,81
2.40507E+11,3-Dec-10,T,Active,Sunday 13:30,18-Jan-25,6,0.5 - 1 Year,14,27,54
2.40507E+11,22-Nov-11,T,Active,Tuesday 15:30,10-Sep-24,10,0.5 - 1 Year,13,64,86
2.40507E+11,28-Dec-10,U,Suspended,Monday 15:30,9-Sep-24,10,0.5 - 1 Year,14,54,83
2.40106E+11,9-Sep-10,U,Active,Wednesday 17:30,10-Apr-24,15,1 - 1.5 Year,14,76,96
2.50124E+11,3-Jan-11,T,Active,Monday 15:30,7-Apr-25,3,0.1 - 0.5 Year,14,16,80
2.30328E+11,25-Mar-11,M,Active,Friday 19:30,9-Oct-23,21,1.5 - 2 Year,14,132,91
2.30323E+11,25-Feb-11,M,Active,Monday 17:30,7-Apr-25,3,0.1 - 0.5 Year,14,94,74
2.1101E+11,3-Apr-06,M,Active,Tuesday 19:30,23-Nov-21,44,3+ Year,19,240,87
2.40507E+11,1-May-12,T,Active,Wednesday 17:30,10-Sep-24,10,0.5 - 1 Year,13,58,98
2.50122E+11,23-Jul-12,T,Active,Tuesday 15:30,11-Mar-25,4,0.1 - 0.5 Year,13,29,87
2.30329E+11,17-Apr-10,U,Active,Saturday 19:30,17-Jan-24,18,1.5 - 2 Year,15,74,86
2.40508E+11,7-Jul-11,U,Active,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,14,53,88
2.40508E+11,18-Mar-12,U,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,13,56,81
2.40508E+11,12-Jan-12,T,Active,Tuesday 15:30,5-Nov-24,8,0.5 - 1 Year,13,42,71
2.40509E+11,5-May-12,U,Active,Saturday 09:30,10-Sep-24,10,0.5 - 1 Year,13,58,93
2.40509E+11,20-Aug-09,U,Suspended,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,15,48,81
2.21218E+11,15-Dec-10,O,Active,Monday 15:30,14-Apr-23,27,2 - 2.5 Year,14,142,84
2.40106E+11,31-Mar-11,U,Suspended,Tuesday 15:30,12-Mar-24,16,1 - 1.5 Year,14,65,73
2.40509E+11,6-May-12,U,Active,Monday 17:30,9-Sep-24,10,0.5 - 1 Year,13,70,97
2.40509E+11,8-Aug-10,U,Active,Saturday 11:30,11-Sep-24,10,0.5 - 1 Year,14,39,68
2.4051E+11,30-Mar-10,U,Freeze,Saturday 15:30,9-Sep-24,10,0.5 - 1 Year,15,45,72
2.20623E+11,22-Jun-10,M,Active,Sunday 11:30,14-Feb-23,29,2 - 2.5 Year,15,149,95
2.4051E+11,30-Apr-12,U,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,13,38,73
2.50122E+11,11-Mar-11,T,Suspended,Friday 15:30,10-Feb-25,5,0.1 - 0.5 Year,14,13,46
2.30329E+11,22-Dec-10,M,Active,Monday 19:30,9-Oct-23,21,1.5 - 2 Year,14,108,94
2.20827E+11,12-Jul-09,M,Active,Monday 15:30,19-Jan-23,30,2.5 - 3 Year,16,125,81
2.10507E+11,6-Apr-08,U,Active,Thursday 17:30,30-May-21,50,3+ Year,17,114,57
2.20306E+11,4-Jul-08,M,Active,Saturday 13:30,20-Sep-22,34,2.5 - 3 Year,17,123,71
2.20306E+11,10-Jan-07,U,Active,Wednesday 17:30,22-Sep-22,34,2.5 - 3 Year,18,188,89
2.10305E+11,15-May-08,M,Active,Saturday 09:30,20-Mar-21,52,3+ Year,17,262,93
2.4051E+11,7-Dec-11,T,Suspended,Saturday 17:30,5-Jun-24,13,1 - 1.5 Year,13,32,55
2.40106E+11,4-Jan-12,U,Active,Wednesday 15:30,10-Apr-24,15,1 - 1.5 Year,13,66,77
2.30322E+11,4-Feb-11,T,Active,Saturday 19:30,11-Oct-23,21,1.5 - 2 Year,14,90,87
2.40511E+11,18-Mar-12,T,Active,Friday 15:30,9-Sep-24,10,0.5 - 1 Year,13,47,83
2.40511E+11,15-Apr-12,T,Active,Sunday 13:30,12-Sep-24,10,0.5 - 1 Year,13,59,89
2.40511E+11,14-Jan-11,U,Active,Saturday 19:30,5-Jun-24,13,1 - 1.5 Year,14,59,80
2.40511E+11,9-May-12,U,Active,Friday 19:30,3-Jun-24,13,1 - 1.5 Year,13,61,87
2.40511E+11,10-Sep-11,T,Active,Tuesday 15:30,10-Sep-24,10,0.5 - 1 Year,13,52,83
2.40511E+11,10-Apr-12,U,Active,Tuesday 17:30,10-Sep-24,10,0.5 - 1 Year,13,58,92
2.40512E+11,23-Sep-09,U,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,15,48,85
2.40512E+11,8-Jul-11,U,Suspended,Tuesday 17:30,10-Sep-24,10,0.5 - 1 Year,14,56,87
2.40105E+11,21-Dec-11,T,Active,Saturday 15:30,8-Apr-24,15,1 - 1.5 Year,13,45,67
2.40105E+11,12-Nov-11,U,Active,Saturday 11:30,13-Apr-24,15,1 - 1.5 Year,13,66,92
2.30322E+11,20-Jan-11,U,Active,Saturday 09:30,16-May-23,26,2 - 2.5 Year,14,61,50
2.40512E+11,2-May-12,U,Active,Sunday 13:30,6-Jun-24,13,1 - 1.5 Year,13,58,75
2.40512E+11,1-Jul-11,T,Freeze,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,14,31,63
2.40512E+11,31-May-11,T,Suspended,Sunday 17:30,4-Jun-24,13,1 - 1.5 Year,14,34,55
2.40513E+11,6-Aug-11,T,Suspended,Thursday 19:30,7-Nov-24,8,0.5 - 1 Year,13,34,65
2.40513E+11,31-May-11,T,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,14,43,91
2.40513E+11,14-Mar-12,T,Active,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,13,43,81
2.40513E+11,11-Dec-09,U,Active,Monday 17:30,9-Sep-24,10,0.5 - 1 Year,15,61,92
2.40513E+11,27-Aug-11,T,Active,Saturday 17:30,5-Jun-24,13,1 - 1.5 Year,13,66,86
2.40513E+11,25-Dec-11,T,Suspended,Thursday 17:30,12-Sep-24,10,0.5 - 1 Year,13,37,67
2.40513E+11,12-Mar-09,T,Suspended,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,16,30,50
2.30329E+11,23-Mar-11,U,Active,Sunday 15:30,10-Oct-23,21,1.5 - 2 Year,14,96,85
2.11015E+11,15-Sep-09,M,Active,Tuesday 15:30,30-Nov-21,44,3+ Year,15,179,85
2.11202E+11,16-Nov-09,T,Preclosed,Wednesday 19:30,6-Dec-21,43,3+ Year,15,90,48
2.40514E+11,23-Apr-12,U,Suspended,Monday 15:30,9-Sep-24,10,0.5 - 1 Year,13,50,83
2.40514E+11,5-Dec-11,U,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,13,64,88
2.40514E+11,11-May-12,U,Active,Friday 15:30,9-Sep-24,10,0.5 - 1 Year,13,62,80
2.40514E+11,23-Jul-11,U,Active,Monday 17:30,9-Sep-24,10,0.5 - 1 Year,14,52,86
2.20623E+11,4-Mar-10,M,Active,Tuesday 17:30,11-Oct-22,33,2.5 - 3 Year,15,135,69
2.40514E+11,5-Jul-11,T,Freeze,Tuesday 17:30,3-Dec-24,7,0.5 - 1 Year,14,17,44
2.30329E+11,15-Mar-11,U,Active,Monday 19:30,9-Oct-23,21,1.5 - 2 Year,14,90,78
2.20827E+11,16-Jan-09,M,Freeze,Friday 15:30,19-Jan-23,30,2.5 - 3 Year,16,121,71
2.10714E+11,15-Sep-06,O,Active,Saturday 09:30,29-Oct-21,45,3+ Year,18,169,78
2.40514E+11,23-Nov-11,U,Active,Sunday 11:30,12-Sep-24,10,0.5 - 1 Year,13,56,88
2.30322E+11,21-Mar-11,M,Active,Sunday 17:30,10-Oct-23,21,1.5 - 2 Year,14,121,85
2.40515E+11,23-Sep-09,T,Suspended,Saturday 15:30,7-Oct-24,9,0.5 - 1 Year,15,37,75
